date,open,high,low,close,volume
2023-02-06 22:30:36.691913,753.69,764.56,743.52,760.86,607266
2023-02-07 22:30:36.691913,760.42,770.09,743.79,745.82,3606662
2023-02-08 22:30:36.691913,747.08,757.52,747.08,755.07,1760601
2023-02-09 22:30:36.691913,756.13,781.53,754.46,761.57,1630765
2023-02-10 22:30:36.691913,756.96,782.94,754.64,760.41,7804989
2023-02-13 22:30:36.691913,766.73,773.86,766.73,769.58,3891088
2023-02-14 22:30:36.691913,771.74,801.83,766.25,770.53,5839826
2023-02-15 22:30:36.691913,777.03,785.55,777.03,780.31,4300444
2023-02-16 22:30:36.691913,790.68,814.74,790.68,796.23,2846796
2023-02-17 22:30:36.691913,793.45,795.87,768.66,781.84,6512008
2023-02-20 22:30:36.691913,783.98,804.07,772.63,801.37,6315185
2023-02-21 22:30:36.691913,812.59,817.2,812.59,814.79,2625069
2023-02-22 22:30:36.691913,816.78,823.39,799.08,807.45,3167906
2023-02-23 22:30:36.691913,820.11,849.12,808.76,823.97,4822528
2023-02-24 22:30:36.691913,821.9,821.9,816.81,820.78,3108939
2023-02-27 22:30:36.691913,849.7,864.73,849.7,856.68,3240766
2023-02-28 22:30:36.691913,858.37,858.37,847.25,849.77,3031926
2023-03-01 22:30:36.691913,859.22,864.18,859.22,859.65,4308637
2023-03-02 22:30:36.691913,856.77,904.97,840.29,885.75,2501377
2023-03-03 22:30:36.691913,889.59,896.68,889.59,893.33,3567511
2023-03-06 22:30:36.691913,890.22,919.19,881.78,903.46,4556727
2023-03-07 22:30:36.691913,905.58,919.46,897.97,912.49,3030609
2023-03-08 22:30:36.691913,938.15,951.44,938.15,944.3,3596954
2023-03-09 22:30:36.691913,915.41,915.41,908.86,913.73,3681837
2023-03-10 22:30:36.691913,908.07,918.21,908.07,916.7,4747761
2023-03-13 22:30:36.691913,928.92,958.02,928.92,935.94,3494601
2023-03-14 22:30:36.691913,956.14,1015.62,956.14,976.5,9720899
2023-03-15 22:30:36.691913,978.12,1059.82,978.12,1004.93,5623788
2023-03-16 22:30:36.691913,1031.44,1041.67,1031.44,1036.38,2763178
2023-03-17 22:30:36.691913,1051.19,1080.08,1051.19,1072.37,6789891
2023-03-20 22:30:36.691913,1126.4,1194.17,1126.4,1140.77,295984
2023-03-21 22:30:36.691913,1204.61,1216.91,1204.61,1206.19,1139103
2023-03-22 22:30:36.691913,1313.8,1361.0,1313.8,1316.84,6228518
2023-03-23 22:30:36.691913,1377.65,1408.54,1377.65,1403.04,5361025
2023-03-24 22:30:36.691913,1474.63,1585.62,1474.63,1531.32,13045141
2023-03-27 22:30:36.691913,1631.44,1665.84,1631.44,1647.63,4086750
2023-03-28 22:30:36.691913,1894.72,1960.11,1894.72,1904.94,6611573
2023-03-29 22:30:36.691913,2137.71,2164.19,2137.71,2152.1,2242365
2023-03-30 22:30:36.691913,2448.2,2586.49,2448.2,2568.5,4540909
2023-03-31 22:30:36.691913,3193.71,3210.52,3193.71,3199.08,26071449
2023-04-03 22:30:36.691913,4142.75,4354.24,4142.75,4295.27,4602648
2023-04-04 22:30:36.691913,6237.38,6533.29,6237.38,6297.6,26912865
2023-04-05 22:30:36.691913,9217.43,9652.39,9217.43,9446.39,33774718
2023-04-06 22:30:36.691913,13532.33,14216.86,13532.33,14169.59,14387453
2023-04-07 22:30:36.691913,21095.28,21340.52,21095.28,21254.39,843707
2023-04-10 22:30:36.691913,31182.99,32223.93,31182.99,31881.58,41226259
2023-04-11 22:30:36.691913,45586.71,48672.13,45586.71,47822.37,1653093
2023-04-12 22:30:36.691913,71493.01,72241.5,71493.01,71733.55,11109884
2023-04-13 22:30:36.691913,99277.74,100862.53,99277.74,100000.0,2836230
2023-04-14 22:30:36.691913,100191.67,100191.67,98783.64,100000.0,91830
2023-04-17 22:30:36.691913,99765.92,100166.94,99765.92,100000.0,1222899
2023-04-18 22:30:36.691913,99119.21,100290.13,99119.21,100000.0,6348127
2023-04-19 22:30:36.691913,100516.9,102266.73,98961.71,100000.0,3032595
2023-04-20 22:30:36.691913,99183.42,102140.44,97148.05,100000.0,1277719
2023-04-21 22:30:36.691913,99805.25,101638.87,97719.91,100000.0,4513306
2023-04-24 22:30:36.691913,100437.03,101236.11,97480.58,100000.0,2200071
2023-04-25 22:30:36.691913,100561.69,100965.98,99907.68,100000.0,4807172
2023-04-26 22:30:36.691913,99273.55,102800.99,97829.91,100000.0,1979528
2023-04-27 22:30:36.691913,99516.71,101219.24,99516.71,100000.0,1875732
2023-04-28 22:30:36.691913,99223.47,100892.54,96887.68,100000.0,184043
2023-05-01 22:30:36.691913,100829.99,101371.62,99713.27,100000.0,1626010
2023-05-02 22:30:36.691913,100929.41,101629.47,98646.24,100000.0,2193081
2023-05-03 22:30:36.691913,100279.33,100279.33,99497.08,100000.0,8456351
2023-05-04 22:30:36.691913,99919.54,100439.88,99460.16,100000.0,1228281
2023-05-05 22:30:36.691913,100173.37,100321.01,99982.09,100000.0,5126172
2023-05-08 22:30:36.691913,100100.16,100871.54,99914.44,100000.0,388248
2023-05-09 22:30:36.691913,100443.46,100443.46,99927.26,100000.0,3431737
2023-05-10 22:30:36.691913,99704.35,100245.68,95754.78,100000.0,6640905
2023-05-11 22:30:36.691913,99956.15,102588.52,99732.08,100000.0,275004
2023-05-12 22:30:36.691913,100030.52,102034.24,99622.19,100000.0,3093648
2023-05-15 22:30:36.691913,100602.31,101147.79,99610.8,100000.0,2475471
2023-05-16 22:30:36.691913,100300.53,103670.03,97620.4,100000.0,3360081
2023-05-17 22:30:36.691913,99520.21,100816.79,98591.49,100000.0,751362
2023-05-18 22:30:36.691913,100925.3,102010.04,99775.32,100000.0,127071
2023-05-19 22:30:36.691913,100045.43,100045.43,99788.35,100000.0,6767117
2023-05-22 22:30:36.691913,100142.91,102576.25,99915.69,100000.0,1445513
2023-05-23 22:30:36.691913,100553.41,101315.21,98511.82,100000.0,267484
2023-05-24 22:30:36.691913,99806.09,100626.77,99806.09,100000.0,979735
2023-05-25 22:30:36.691913,100021.74,100021.74,99558.59,100000.0,632788
2023-05-26 22:30:36.691913,98646.05,100315.5,97855.18,100000.0,2821630
2023-05-29 22:30:36.691913,99343.46,102578.54,97639.41,100000.0,1275088
2023-05-30 22:30:36.691913,100102.83,102306.76,97927.04,100000.0,6016672
2023-05-31 22:30:36.691913,100016.46,100016.46,99888.25,100000.0,1242902
2023-06-01 22:30:36.691913,100060.49,103650.55,99518.01,100000.0,3982303
2023-06-02 22:30:36.691913,100190.32,101383.32,99385.62,100000.0,3299096
2023-06-05 22:30:36.691913,99838.45,100139.72,99814.17,100000.0,424459
2023-06-06 22:30:36.691913,100024.97,103326.66,99675.57,100000.0,3800348
2023-06-07 22:30:36.691913,100526.96,102230.39,98449.59,100000.0,3361021
2023-06-08 22:30:36.691913,100828.58,102362.61,99072.35,100000.0,1987632
2023-06-09 22:30:36.691913,99552.82,100765.13,98836.92,100000.0,4341129
2023-06-12 22:30:36.691913,99670.15,101165.7,98737.86,100000.0,5233821
2023-06-13 22:30:36.691913,100308.31,100370.45,98913.94,100000.0,1257641
2023-06-14 22:30:36.691913,99970.13,106568.24,99927.17,100000.0,214549
2023-06-15 22:30:36.691913,100391.38,102728.47,96837.67,100000.0,1933642
2023-06-16 22:30:36.691913,99982.24,100958.57,99071.63,100000.0,982337
2023-06-19 22:30:36.691913,99679.96,101270.54,99629.55,100000.0,4937694
2023-06-20 22:30:36.691913,99806.34,101301.54,99806.34,100000.0,6318732
2023-06-21 22:30:36.691913,100353.03,100736.82,95789.8,100000.0,1870813
2023-06-22 22:30:36.691913,99855.91,100944.29,97767.32,100000.0,465799
2023-06-23 22:30:36.691913,100712.83,101505.65,97915.99,100000.0,7447524
2023-06-26 22:30:36.691913,99663.17,100000.4,99430.34,100000.0,2485054
2023-06-27 22:30:36.691913,99904.39,104339.89,97514.88,100000.0,5002325
2023-06-28 22:30:36.691913,100526.6,103081.94,97625.33,100000.0,3303510
2023-06-29 22:30:36.691913,100291.94,101953.22,99201.57,100000.0,2416773
2023-06-30 22:30:36.691913,100406.73,103182.03,99257.55,100000.0,6872726
2023-07-03 22:30:36.691913,99751.95,102055.06,96152.12,100000.0,3635209
2023-07-04 22:30:36.691913,99836.92,102899.97,98504.25,100000.0,109265
2023-07-05 22:30:36.691913,99725.31,104532.31,99601.73,100000.0,5959467
2023-07-06 22:30:36.691913,99156.33,100757.1,98015.42,100000.0,2768469
2023-07-07 22:30:36.691913,100707.25,100826.66,99411.76,100000.0,5475624
2023-07-10 22:30:36.691913,100041.15,100937.02,99240.66,100000.0,768844
2023-07-11 22:30:36.691913,98863.28,100255.76,98688.21,100000.0,744924
2023-07-12 22:30:36.691913,100365.16,101161.44,99611.65,100000.0,1931770
2023-07-13 22:30:36.691913,99578.62,100432.92,99024.63,100000.0,3897650
2023-07-14 22:30:36.691913,100053.03,100053.03,99596.46,100000.0,5624922
2023-07-17 22:30:36.691913,100863.6,105561.16,99876.82,100000.0,2359787
2023-07-18 22:30:36.691913,99586.04,103160.43,97714.64,100000.0,231833
2023-07-19 22:30:36.691913,99687.47,100049.45,99687.47,100000.0,3325383
2023-07-20 22:30:36.691913,99629.3,101340.37,98724.73,100000.0,2216501
2023-07-21 22:30:36.691913,100734.65,103666.97,97306.44,100000.0,1611988
2023-07-24 22:30:36.691913,99979.75,100997.33,97274.98,100000.0,1491459
2023-07-25 22:30:36.691913,100221.1,100221.1,99560.76,100000.0,4770611
2023-07-26 22:30:36.691913,100233.13,100458.98,99716.19,100000.0,2586576
2023-07-27 22:30:36.691913,99646.94,104427.08,95730.71,100000.0,2422139
2023-07-28 22:30:36.691913,100671.71,102829.42,99077.26,100000.0,888315
2023-07-31 22:30:36.691913,99951.96,100309.7,99951.96,100000.0,1912361
2023-08-01 22:30:36.691913,100124.76,100124.76,99275.17,100000.0,1193875
2023-08-02 22:30:36.691913,99930.45,101218.0,99776.67,100000.0,2719009
2023-08-03 22:30:36.691913,99061.59,102170.73,98337.02,100000.0,4228358
2023-08-04 22:30:36.691913,100019.29,100019.29,99611.65,100000.0,530724
2023-08-07 22:30:36.691913,100534.14,103346.91,99799.66,100000.0,2504574
2023-08-08 22:30:36.691913,100155.16,103836.29,98746.52,100000.0,6329810
2023-08-09 22:30:36.691913,99775.27,101099.88,98093.27,100000.0,1848084
