date,open,high,low,close,volume
2023-02-06 22:30:36.509156,1207.88,1218.39,1205.79,1208.6,1865198
2023-02-07 22:30:36.509156,1215.19,1215.19,1165.99,1185.34,3856578
2023-02-08 22:30:36.509156,1196.11,1213.92,1181.82,1205.29,347780
2023-02-09 22:30:36.509156,1226.9,1270.23,1226.9,1258.36,700392
2023-02-10 22:30:36.509156,1257.53,1276.11,1256.44,1259.09,969833
2023-02-13 22:30:36.509156,1261.59,1348.9,1256.48,1291.53,3706562
2023-02-14 22:30:36.509156,1309.54,1332.49,1309.54,1320.32,5550247
2023-02-15 22:30:36.509156,1318.89,1378.4,1313.15,1324.19,337281
2023-02-16 22:30:36.509156,1307.74,1307.74,1267.48,1300.78,1192217
2023-02-17 22:30:36.509156,1292.83,1349.83,1254.91,1320.86,3612083
2023-02-20 22:30:36.509156,1310.94,1310.94,1299.6,1306.84,3260569
2023-02-21 22:30:36.509156,1302.98,1318.57,1300.84,1311.41,3292835
2023-02-22 22:30:36.509156,1364.67,1373.85,1364.67,1371.76,6088351
2023-02-23 22:30:36.509156,1367.3,1393.96,1359.9,1372.5,4849623
2023-02-24 22:30:36.509156,1383.47,1454.84,1383.47,1389.14,1870899
2023-02-27 22:30:36.509156,1414.8,1456.26,1414.8,1419.51,2628395
2023-02-28 22:30:36.509156,1412.6,1450.22,1391.94,1435.57,4842942
2023-03-01 22:30:36.509156,1448.54,1468.58,1448.54,1465.39,602507
2023-03-02 22:30:36.509156,1466.42,1504.07,1425.27,1467.61,1996452
2023-03-03 22:30:36.509156,1466.07,1503.22,1460.06,1499.07,5883005
2023-03-06 22:30:36.509156,1505.99,1536.6,1493.32,1514.87,3832494
2023-03-07 22:30:36.509156,1549.19,1560.07,1549.19,1555.17,1190503
2023-03-08 22:30:36.509156,1552.62,1558.27,1552.62,1556.91,2283443
2023-03-09 22:30:36.509156,1580.09,1615.74,1580.09,1595.03,609064
2023-03-10 22:30:36.509156,1614.66,1637.78,1614.66,1624.09,6950822
2023-03-13 22:30:36.509156,1632.75,1678.38,1632.75,1669.39,1158950
2023-03-14 22:30:36.509156,1712.88,1750.66,1712.88,1732.42,2165240
2023-03-15 22:30:36.509156,1789.91,1826.01,1789.91,1800.27,819751
2023-03-16 22:30:36.509156,1942.54,2033.93,1942.54,1957.93,3309318
2023-03-17 22:30:36.509156,1959.02,2088.43,1952.11,2037.87,10591494
2023-03-20 22:30:36.509156,2185.3,2277.06,2185.3,2229.09,4415606
2023-03-21 22:30:36.509156,2377.99,2422.09,2377.99,2396.85,9168931
2023-03-22 22:30:36.509156,2686.66,2726.55,2686.66,2696.89,4243311
2023-03-23 22:30:36.509156,3046.85,3153.38,3046.85,3098.47,9199609
2023-03-24 22:30:36.509156,3658.54,3688.87,3658.54,3685.62,22001378
2023-03-27 22:30:36.509156,4573.85,4608.0,4573.85,4576.68,10337397
2023-03-28 22:30:36.509156,5857.71,6060.92,5857.71,6027.5,7888149
2023-03-29 22:30:36.509156,8356.83,8451.64,8356.83,8370.87,4745493
2023-03-30 22:30:36.509156,11894.6,12584.22,11894.6,12556.3,16037065
2023-03-31 22:30:36.509156,18784.75,19145.56,18784.75,18834.45,2908311
2023-04-03 22:30:36.509156,28064.29,29009.04,28064.29,28251.67,7379578
2023-04-04 22:30:36.509156,41908.07,42932.24,41908.07,42377.51,12266655
2023-04-05 22:30:36.509156,61990.34,64224.37,61990.34,63566.26,10314424
2023-04-06 22:30:36.509156,95257.76,96005.53,95257.76,95349.39,23932372
2023-04-07 22:30:36.509156,98658.04,100320.86,98658.04,100000.0,9433974
2023-04-10 22:30:36.509156,99724.83,101116.99,99469.13,100000.0,1523357
2023-04-11 22:30:36.509156,99665.28,106311.31,97581.5,100000.0,547523
2023-04-12 22:30:36.509156,99599.81,100013.14,99553.38,100000.0,4934537
2023-04-13 22:30:36.509156,100011.43,100869.0,92587.09,100000.0,1909808
