date,open,high,low,close,volume
2023-02-06 22:30:36.633083,837.75,877.45,818.22,844.84,5123650
2023-02-07 22:30:36.633083,843.75,901.92,843.75,855.94,7088252
2023-02-08 22:30:36.633083,845.32,901.32,838.04,866.13,5207359
2023-02-09 22:30:36.633083,903.04,909.75,903.04,907.58,10292380
2023-02-10 22:30:36.633083,909.2,909.2,888.34,906.63,1398514
2023-02-13 22:30:36.633083,922.43,933.18,922.43,926.92,2634268
2023-02-14 22:30:36.633083,926.01,940.37,917.51,928.22,3162758
2023-02-15 22:30:36.633083,920.5,920.5,903.99,904.28,424375
2023-02-16 22:30:36.633083,899.24,910.26,893.58,902.75,3960390
2023-02-17 22:30:36.633083,902.09,917.41,880.3,900.6,914737
2023-02-20 22:30:36.633083,904.91,947.92,897.73,917.54,385176
2023-02-21 22:30:36.633083,918.08,932.2,916.3,917.84,820374
2023-02-22 22:30:36.633083,921.39,921.39,906.6,911.27,893638
2023-02-23 22:30:36.633083,900.92,900.92,891.52,894.61,670865
2023-02-24 22:30:36.633083,932.52,951.59,932.52,939.59,2643242
2023-02-27 22:30:36.633083,958.34,961.4,958.34,961.26,172584
2023-02-28 22:30:36.633083,974.21,1040.7,974.21,991.24,5470735
2023-03-01 22:30:36.633083,989.94,1024.57,947.07,1004.97,3314734
2023-03-02 22:30:36.633083,1017.33,1062.43,1017.33,1038.47,4357369
2023-03-03 22:30:36.633083,1045.5,1063.09,1035.41,1051.41,1737979
2023-03-06 22:30:36.633083,1076.48,1111.03,1076.48,1077.52,200088
2023-03-07 22:30:36.633083,1093.08,1099.39,1093.08,1098.36,4198890
2023-03-08 22:30:36.633083,1154.68,1183.24,1154.68,1178.16,7044969
2023-03-09 22:30:36.633083,1203.8,1223.95,1203.8,1209.13,638137
2023-03-10 22:30:36.633083,1228.67,1310.2,1228.67,1268.45,4919785
2023-03-13 22:30:36.633083,1291.84,1349.88,1291.84,1348.1,3156678
2023-03-14 22:30:36.633083,1428.24,1455.49,1428.24,1435.27,3929599
2023-03-15 22:30:36.633083,1559.23,1578.81,1559.23,1563.69,1495851
2023-03-16 22:30:36.633083,1633.84,1658.23,1633.84,1644.45,11608017
2023-03-17 22:30:36.633083,1772.81,1781.13,1772.81,1779.46,2254551
2023-03-20 22:30:36.633083,1954.94,1966.08,1954.94,1960.59,7037395
2023-03-21 22:30:36.633083,2276.7,2314.97,2276.7,2281.25,6997918
2023-03-22 22:30:36.633083,2622.3,2674.62,2622.3,2657.76,3816242
2023-03-23 22:30:36.633083,3149.42,3269.6,3149.42,3180.2,17441004
2023-03-24 22:30:36.633083,3951.02,4053.12,3951.02,4014.42,17121588
2023-03-27 22:30:36.633083,5641.29,5686.49,5641.29,5650.37,9911758
2023-03-28 22:30:36.633083,8466.28,8516.99,8466.28,8475.56,31222285
2023-03-29 22:30:36.633083,12698.31,12852.75,12698.31,12713.34,1153839
2023-03-30 22:30:36.633083,18677.22,19415.68,18677.22,19070.01,14414099
2023-03-31 22:30:36.633083,28054.48,28666.95,28054.48,28605.01,1741176
2023-04-03 22:30:36.633083,42789.47,43736.11,42789.47,42907.52,6722275
2023-04-04 22:30:36.633083,63195.46,66917.89,63195.46,64361.28,35863293
2023-04-05 22:30:36.633083,94886.21,97758.27,94886.21,96541.92,972350
2023-04-06 22:30:36.633083,98017.18,103247.42,98017.18,100000.0,1784568
2023-04-07 22:30:36.633083,100241.7,102316.89,98573.68,100000.0,6184319
2023-04-10 22:30:36.633083,99638.86,100284.68,98904.61,100000.0,3040702
2023-04-11 22:30:36.633083,99464.78,100373.59,93342.18,100000.0,913593
2023-04-12 22:30:36.633083,100548.4,100548.4,97966.63,100000.0,5232208
2023-04-13 22:30:36.633083,99770.84,102262.93,99220.54,100000.0,2365450
2023-04-14 22:30:36.633083,100598.7,100608.97,98552.37,100000.0,5502938
2023-04-17 22:30:36.633083,100679.85,101030.17,98854.17,100000.0,3696365
2023-04-18 22:30:36.633083,100093.85,100376.99,99247.33,100000.0,2047049
2023-04-19 22:30:36.633083,100415.27,100415.27,99774.23,100000.0,4081955
2023-04-20 22:30:36.633083,100150.59,100201.06,99592.54,100000.0,4728391
2023-04-21 22:30:36.633083,99807.09,102476.18,99648.94,100000.0,1308515
2023-04-24 22:30:36.633083,99236.43,101357.44,98428.86,100000.0,5764256
2023-04-25 22:30:36.633083,99633.43,100511.92,99633.43,100000.0,3251818
2023-04-26 22:30:36.633083,99550.12,100108.95,99514.26,100000.0,823279
2023-04-27 22:30:36.633083,99633.42,100709.4,99264.61,100000.0,3748802
2023-04-28 22:30:36.633083,100132.87,103775.54,98723.19,100000.0,991620
2023-05-01 22:30:36.633083,99919.16,101458.19,96105.46,100000.0,1093475
2023-05-02 22:30:36.633083,100827.19,101207.68,96531.01,100000.0,530527
2023-05-03 22:30:36.633083,99986.54,100545.21,99562.97,100000.0,2412054
2023-05-04 22:30:36.633083,100420.99,100698.13,96434.76,100000.0,506866
2023-05-05 22:30:36.633083,99594.93,100262.39,99594.93,100000.0,570688
2023-05-08 22:30:36.633083,100108.62,100933.64,99754.21,100000.0,2800761
2023-05-09 22:30:36.633083,99617.23,108210.86,99617.23,100000.0,2472055
2023-05-10 22:30:36.633083,99549.89,100075.99,98106.88,100000.0,5451922
2023-05-11 22:30:36.633083,100019.65,100276.83,99203.43,100000.0,4234721
2023-05-12 22:30:36.633083,100074.14,100799.8,99305.36,100000.0,5750049
2023-05-15 22:30:36.633083,100354.18,100745.75,96491.95,100000.0,276698
2023-05-16 22:30:36.633083,100122.76,100122.76,99321.44,100000.0,3756226
2023-05-17 22:30:36.633083,99943.25,101063.54,99943.25,100000.0,2896041
2023-05-18 22:30:36.633083,100331.78,100402.75,99548.07,100000.0,239942
2023-05-19 22:30:36.633083,100455.38,102804.75,97930.22,100000.0,6050459
2023-05-22 22:30:36.633083,99894.44,100334.89,99231.66,100000.0,2064002
2023-05-23 22:30:36.633083,100239.06,100827.32,99985.53,100000.0,1663547
2023-05-24 22:30:36.633083,99639.5,102494.75,98834.04,100000.0,1667183
2023-05-25 22:30:36.633083,100563.81,100563.81,99565.1,100000.0,4515515
2023-05-26 22:30:36.633083,100858.3,100899.34,97878.64,100000.0,3596217
2023-05-29 22:30:36.633083,99658.67,103371.27,98354.22,100000.0,340130
2023-05-30 22:30:36.633083,99906.73,100315.14,97415.37,100000.0,1037213
2023-05-31 22:30:36.633083,100068.46,104821.62,99063.53,100000.0,4803673
2023-06-01 22:30:36.633083,99652.83,100590.67,99652.83,100000.0,1238151
2023-06-02 22:30:36.633083,100489.95,100571.02,94965.66,100000.0,751470
2023-06-05 22:30:36.633083,99915.34,100650.82,98462.93,100000.0,2109279
2023-06-06 22:30:36.633083,100453.4,102513.1,99522.17,100000.0,122084
2023-06-07 22:30:36.633083,99536.84,103375.1,95080.76,100000.0,2284735
2023-06-08 22:30:36.633083,100147.11,101880.64,99285.02,100000.0,7307338
2023-06-09 22:30:36.633083,100399.49,102067.55,99343.21,100000.0,5501407
2023-06-12 22:30:36.633083,99802.46,101016.11,95123.81,100000.0,3667386
2023-06-13 22:30:36.633083,99747.43,100512.23,95159.38,100000.0,1239589
2023-06-14 22:30:36.633083,100581.56,100581.56,99716.2,100000.0,1200175
2023-06-15 22:30:36.633083,99837.86,101119.85,99038.78,100000.0,2915682
2023-06-16 22:30:36.633083,99921.7,100082.32,98810.75,100000.0,6671639
2023-06-19 22:30:36.633083,99338.29,100921.24,96711.57,100000.0,1395501
2023-06-20 22:30:36.633083,100083.28,100321.85,99085.64,100000.0,952133
2023-06-21 22:30:36.633083,100498.21,102578.19,98888.89,100000.0,2400635
2023-06-22 22:30:36.633083,99596.67,103807.28,97324.31,100000.0,111266
2023-06-23 22:30:36.633083,99426.2,100262.04,98835.38,100000.0,998392
2023-06-26 22:30:36.633083,100347.3,100347.3,96604.59,100000.0,3066533
2023-06-27 22:30:36.633083,99859.72,101047.59,99859.72,100000.0,9246139
2023-06-28 22:30:36.633083,99570.49,100980.15,99502.98,100000.0,1471339
2023-06-29 22:30:36.633083,99897.73,101456.8,98515.81,100000.0,4303978
2023-06-30 22:30:36.633083,100191.24,100658.31,99313.49,100000.0,4039819
2023-07-03 22:30:36.633083,100153.54,100153.54,98891.91,100000.0,2272494
2023-07-04 22:30:36.633083,100466.86,100631.26,97068.71,100000.0,2618141
2023-07-05 22:30:36.633083,101010.39,104489.77,97672.01,100000.0,3154367
2023-07-06 22:30:36.633083,99441.88,100378.46,99359.63,100000.0,6961849
2023-07-07 22:30:36.633083,99895.93,102581.1,99790.51,100000.0,4753192
2023-07-10 22:30:36.633083,100725.66,103942.02,97755.99,100000.0,250901
2023-07-11 22:30:36.633083,99740.11,101595.61,97611.01,100000.0,1232045
2023-07-12 22:30:36.633083,100549.47,101223.01,99833.8,100000.0,4940442
2023-07-13 22:30:36.633083,99419.36,100754.77,98768.83,100000.0,582207
2023-07-14 22:30:36.633083,100182.06,100851.75,98762.2,100000.0,2443472
2023-07-17 22:30:36.633083,99179.4,101950.18,97940.41,100000.0,5109535
2023-07-18 22:30:36.633083,100093.92,100619.45,97892.42,100000.0,821852
2023-07-19 22:30:36.633083,100182.97,100182.97,99966.29,100000.0,252647
2023-07-20 22:30:36.633083,100572.98,101709.52,99357.9,100000.0,2917788
2023-07-21 22:30:36.633083,100067.53,101861.63,99397.99,100000.0,2044321
2023-07-24 22:30:36.633083,100217.35,100217.35,98226.73,100000.0,6764825
2023-07-25 22:30:36.633083,99774.98,101704.77,99065.33,100000.0,3409489
2023-07-26 22:30:36.633083,99556.07,101131.58,99059.57,100000.0,3593902
2023-07-27 22:30:36.633083,100372.95,102259.79,98361.14,100000.0,5246474
2023-07-28 22:30:36.633083,99810.76,104736.5,97391.69,100000.0,957822
2023-07-31 22:30:36.633083,99501.99,100889.67,99501.99,100000.0,7706361
2023-08-01 22:30:36.633083,100335.12,100335.12,99158.36,100000.0,243042
2023-08-02 22:30:36.633083,99857.25,103549.0,98630.24,100000.0,1923084
2023-08-03 22:30:36.633083,99110.8,101429.18,94713.62,100000.0,1450166
2023-08-04 22:30:36.633083,100584.57,103668.96,99775.74,100000.0,2219043
2023-08-07 22:30:36.633083,99626.77,100736.67,96584.63,100000.0,843633
2023-08-08 22:30:36.633083,100203.71,105322.18,97756.53,100000.0,8706340
2023-08-09 22:30:36.633083,100259.96,100259.96,99234.65,100000.0,5516878
2023-08-10 22:30:36.633083,100040.61,100040.61,99752.04,100000.0,7108105
2023-08-11 22:30:36.633083,99459.15,101725.97,96116.92,100000.0,2268918
2023-08-14 22:30:36.633083,100256.59,100593.56,98403.01,100000.0,692250
2023-08-15 22:30:36.633083,99986.62,100299.32,99986.62,100000.0,361635
2023-08-16 22:30:36.633083,99988.83,101623.53,96386.84,100000.0,5497402
2023-08-17 22:30:36.633083,100230.3,100949.12,98436.74,100000.0,6580970
2023-08-18 22:30:36.633083,99098.47,101625.32,96254.1,100000.0,5085880
2023-08-21 22:30:36.633083,100409.57,100409.57,98833.99,100000.0,2659277
2023-08-22 22:30:36.633083,100521.12,100521.12,98766.2,100000.0,743394
2023-08-23 22:30:36.633083,99925.37,100372.37,99925.37,100000.0,66600
2023-08-24 22:30:36.633083,100197.38,101927.15,98732.78,100000.0,1564754
2023-08-25 22:30:36.633083,99506.57,101202.48,96185.54,100000.0,5785335
2023-08-28 22:30:36.633083,99625.82,103870.98,99227.82,100000.0,979258
2023-08-29 22:30:36.633083,99597.33,101468.83,96720.23,100000.0,3750819
2023-08-30 22:30:36.633083,99805.97,101890.22,99565.76,100000.0,903218
2023-08-31 22:30:36.633083,100033.48,100033.48,99577.22,100000.0,2798834
2023-09-01 22:30:36.633083,100273.92,100273.92,99981.48,100000.0,6001267
2023-09-04 22:30:36.633083,99612.99,101423.55,99534.98,100000.0,4203485
2023-09-05 22:30:36.633083,100275.11,100275.11,99136.19,100000.0,4229345
2023-09-06 22:30:36.633083,100373.42,100373.42,99947.7,100000.0,2052132
2023-09-07 22:30:36.633083,100479.15,101047.47,99053.11,100000.0,289224
2023-09-08 22:30:36.633083,99481.76,100296.46,99481.76,100000.0,409054
2023-09-11 22:30:36.633083,99086.48,100028.55,98259.11,100000.0,396401
2023-09-12 22:30:36.633083,100407.48,102076.92,99077.57,100000.0,2038863
2023-09-13 22:30:36.633083,100117.15,100117.15,98551.49,100000.0,4692374
2023-09-14 22:30:36.633083,99395.92,101253.07,99328.4,100000.0,1398097
2023-09-15 22:30:36.633083,100198.35,100909.35,99217.12,100000.0,6182097
2023-09-18 22:30:36.633083,100046.51,100967.33,98976.33,100000.0,6690795
2023-09-19 22:30:36.633083,99823.28,100056.4,98875.04,100000.0,2345516
2023-09-20 22:30:36.633083,99551.2,100237.24,99143.56,100000.0,821321
2023-09-21 22:30:36.633083,99644.81,100138.0,99431.03,100000.0,2070125
2023-09-22 22:30:36.633083,100268.1,100268.1,99275.79,100000.0,4999071
2023-09-25 22:30:36.633083,99690.03,100555.76,99450.34,100000.0,6022173
2023-09-26 22:30:36.633083,100932.52,102306.95,99525.47,100000.0,1272437
2023-09-27 22:30:36.633083,99756.31,100649.95,99321.87,100000.0,1374843
2023-09-28 22:30:36.633083,99768.16,102187.61,99650.56,100000.0,4547763
2023-09-29 22:30:36.633083,99783.26,100347.12,99783.26,100000.0,2048178
2023-10-02 22:30:36.633083,100471.78,100725.32,97584.17,100000.0,4737585
2023-10-03 22:30:36.633083,99573.18,103251.53,96239.27,100000.0,992021
2023-10-04 22:30:36.633083,100289.69,102064.67,96031.71,100000.0,2324115
2023-10-05 22:30:36.633083,99964.46,100489.1,99823.28,100000.0,4107101
2023-10-06 22:30:36.633083,100602.15,100602.15,98837.8,100000.0,1948565
2023-10-09 22:30:36.633083,99917.15,100729.27,98371.61,100000.0,4639776
2023-10-10 22:30:36.633083,99902.82,100140.13,99902.82,100000.0,1452673
2023-10-11 22:30:36.633083,100777.59,103911.13,99996.26,100000.0,2581247
2023-10-12 22:30:36.633083,100344.29,101250.72,99340.86,100000.0,1303989
2023-10-13 22:30:36.633083,99071.62,101626.84,97121.26,100000.0,9222649
2023-10-16 22:30:36.633083,100015.1,100307.16,97174.99,100000.0,3424492
2023-10-17 22:30:36.633083,100222.33,100849.25,99719.95,100000.0,2275763
2023-10-18 22:30:36.633083,99796.55,104434.32,97245.27,100000.0,1255053
2023-10-19 22:30:36.633083,99467.11,100473.81,99070.13,100000.0,1628150
2023-10-20 22:30:36.633083,100261.27,103413.64,98296.52,100000.0,4462180
2023-10-23 22:30:36.633083,99836.9,105559.28,99836.9,100000.0,480658
2023-10-24 22:30:36.633083,100288.34,101134.91,99060.98,100000.0,3513696
2023-10-25 22:30:36.633083,99663.04,100085.05,99663.04,100000.0,123238
2023-10-26 22:30:36.633083,99902.18,101594.03,99902.18,100000.0,404337
2023-10-27 22:30:36.633083,99909.28,100116.54,99909.28,100000.0,1569416
2023-10-30 22:30:36.633083,100146.75,100502.38,98423.96,100000.0,6068911
2023-10-31 22:30:36.633083,100575.43,100741.54,96924.65,100000.0,1700343
2023-11-01 22:30:36.633083,99610.88,101705.28,99090.14,100000.0,621874
2023-11-02 22:30:36.633083,98867.62,101170.39,97835.5,100000.0,3510994
