date,open,high,low,close,volume
2023-02-06 22:30:36.316400,2358.79,2366.41,2340.58,2345.69,5291690
2023-02-07 22:30:36.316400,2350.14,2350.14,2328.3,2348.19,3632838
2023-02-08 22:30:36.316400,2386.23,2475.18,2386.23,2427.03,6084256
2023-02-09 22:30:36.316400,2446.74,2479.06,2446.74,2467.22,3513903
2023-02-10 22:30:36.316400,2454.57,2479.52,2453.13,2469.46,3447636
2023-02-13 22:30:36.316400,2448.42,2448.42,2427.31,2433.32,1757401
2023-02-14 22:30:36.316400,2417.97,2417.97,2387.02,2403.16,1134205
2023-02-15 22:30:36.316400,2427.38,2483.72,2427.38,2459.45,1289690
2023-02-16 22:30:36.316400,2467.3,2469.02,2394.21,2433.33,2433091
2023-02-17 22:30:36.316400,2443.58,2491.55,2443.58,2466.86,2619846
2023-02-20 22:30:36.316400,2500.9,2620.42,2500.9,2536.79,4651182
2023-02-21 22:30:36.316400,2585.02,2611.34,2585.02,2600.01,4325508
2023-02-22 22:30:36.316400,2604.8,2652.51,2565.88,2612.97,3899854
2023-02-23 22:30:36.316400,2703.8,2737.02,2703.8,2716.23,6794993
2023-02-24 22:30:36.316400,2733.39,2780.44,2733.39,2761.51,4750848
2023-02-27 22:30:36.316400,2780.85,2827.28,2760.39,2795.53,1603528
2023-02-28 22:30:36.316400,2844.85,2917.42,2844.85,2874.22,175106
2023-03-01 22:30:36.316400,3017.59,3119.28,3017.59,3064.59,1069186
2023-03-02 22:30:36.316400,3099.16,3268.9,3099.16,3164.56,2296551
2023-03-03 22:30:36.316400,3190.89,3345.83,3185.77,3299.62,2452919
2023-03-06 22:30:36.316400,3442.93,3514.97,3442.93,3472.6,9244481
2023-03-07 22:30:36.316400,3620.73,3684.46,3620.73,3628.77,7385271
2023-03-08 22:30:36.316400,3798.89,3842.17,3798.89,3814.62,12360471
2023-03-09 22:30:36.316400,4017.87,4133.02,4017.87,4083.01,4653030
2023-03-10 22:30:36.316400,4285.77,4377.95,4285.77,4320.19,6843846
2023-03-13 22:30:36.316400,4561.01,4624.02,4561.01,4615.4,2691171
2023-03-14 22:30:36.316400,4738.06,5219.0,4738.06,5072.81,10627259
2023-03-15 22:30:36.316400,5771.1,5900.98,5771.1,5862.78,4240857
2023-03-16 22:30:36.316400,6664.98,7026.33,6664.98,6811.63,6769244
2023-03-17 22:30:36.316400,8001.69,8163.6,8001.69,8010.81,10455791
2023-03-20 22:30:36.316400,9789.0,9961.83,9789.0,9835.95,4064017
2023-03-21 22:30:36.316400,12608.89,12926.0,12608.89,12693.66,10968112
2023-03-22 22:30:36.316400,18519.48,19357.75,18519.48,18610.49,3956514
