date,open,high,low,close,volume
2023-02-06 22:30:36.437100,1409.1,1426.06,1409.1,1418.22,3340563
2023-02-07 22:30:36.437100,1398.04,1398.04,1383.72,1385.82,608066
2023-02-08 22:30:36.437100,1372.16,1438.68,1370.62,1403.22,6118004
2023-02-09 22:30:36.437100,1405.06,1406.02,1369.49,1381.98,1585679
2023-02-10 22:30:36.437100,1383.11,1393.72,1351.78,1380.43,7006907
2023-02-13 22:30:36.437100,1380.34,1410.11,1378.32,1393.21,633257
2023-02-14 22:30:36.437100,1374.73,1374.73,1344.79,1360.39,5767554
2023-02-15 22:30:36.437100,1360.2,1390.54,1360.2,1364.75,1879640
2023-02-16 22:30:36.437100,1373.75,1387.25,1373.75,1382.98,5344367
2023-02-17 22:30:36.437100,1366.63,1366.63,1301.54,1360.41,1018284
2023-02-20 22:30:36.437100,1353.68,1426.68,1346.76,1376.67,7267580
2023-02-21 22:30:36.437100,1336.31,1336.31,1322.3,1336.28,4109079
2023-02-22 22:30:36.437100,1336.55,1352.68,1271.85,1338.89,7264665
2023-02-23 22:30:36.437100,1344.03,1349.93,1316.63,1338.42,2404977
2023-02-24 22:30:36.437100,1328.93,1331.82,1303.77,1326.42,5162003
2023-02-27 22:30:36.437100,1333.46,1349.65,1332.64,1339.21,4524090
2023-02-28 22:30:36.437100,1338.44,1387.75,1335.07,1355.92,2645781
2023-03-01 22:30:36.437100,1361.04,1390.24,1308.25,1330.17,3350659
2023-03-02 22:30:36.437100,1319.55,1351.85,1274.32,1298.85,2199027
2023-03-03 22:30:36.437100,1305.01,1340.9,1305.01,1318.86,5558060
2023-03-06 22:30:36.437100,1310.46,1310.46,1302.2,1303.68,961262
2023-03-07 22:30:36.437100,1306.65,1335.57,1306.65,1327.06,2212390
2023-03-08 22:30:36.437100,1359.69,1384.31,1359.69,1378.29,3486810
2023-03-09 22:30:36.437100,1383.55,1418.14,1345.09,1380.83,1267331
2023-03-10 22:30:36.437100,1372.2,1372.2,1361.9,1364.52,10031150
2023-03-13 22:30:36.437100,1370.85,1425.15,1306.64,1361.76,2543713
2023-03-14 22:30:36.437100,1352.06,1352.06,1347.49,1350.64,1891539
2023-03-15 22:30:36.437100,1376.71,1401.32,1376.71,1401.28,5502173
2023-03-16 22:30:36.437100,1386.63,1410.26,1379.65,1407.5,2518267
2023-03-17 22:30:36.437100,1416.8,1464.23,1416.8,1422.23,6256121
2023-03-20 22:30:36.437100,1420.41,1420.41,1357.56,1401.21,3665870
2023-03-21 22:30:36.437100,1404.27,1417.74,1381.52,1405.42,520136
2023-03-22 22:30:36.437100,1423.7,1449.48,1423.7,1442.08,6649934
2023-03-23 22:30:36.437100,1443.22,1454.8,1370.98,1425.72,2262347
2023-03-24 22:30:36.437100,1434.47,1453.15,1434.47,1448.19,3903561
2023-03-27 22:30:36.437100,1447.54,1447.54,1437.71,1438.82,1122084
2023-03-28 22:30:36.437100,1409.38,1409.38,1386.68,1393.67,7539014
2023-03-29 22:30:36.437100,1399.99,1399.99,1387.85,1398.79,443394
2023-03-30 22:30:36.437100,1409.51,1447.24,1409.51,1418.36,2934794
2023-03-31 22:30:36.437100,1424.46,1437.82,1419.81,1434.95,1536127
2023-04-03 22:30:36.437100,1427.09,1430.96,1401.32,1417.14,3580978
2023-04-04 22:30:36.437100,1420.06,1423.82,1404.56,1409.28,2806928
2023-04-05 22:30:36.437100,1401.39,1410.36,1397.33,1399.9,7450955
2023-04-06 22:30:36.437100,1390.02,1412.29,1341.04,1389.06,4513172
2023-04-07 22:30:36.437100,1398.4,1429.85,1398.4,1420.71,3210474
2023-04-10 22:30:36.437100,1416.73,1431.71,1360.76,1420.71,930497
2023-04-11 22:30:36.437100,1431.71,1438.05,1379.88,1400.4,1963964
2023-04-12 22:30:36.437100,1374.85,1374.85,1367.62,1367.86,5644117
2023-04-13 22:30:36.437100,1368.52,1410.37,1362.55,1369.51,3753877
2023-04-14 22:30:36.437100,1359.65,1359.65,1332.47,1334.73,4349457
2023-04-17 22:30:36.437100,1287.74,1287.74,1263.67,1274.25,1542511
2023-04-18 22:30:36.437100,1262.63,1262.63,1236.51,1246.69,2016706
2023-04-19 22:30:36.437100,1224.73,1224.73,1211.72,1217.25,899076
2023-04-20 22:30:36.437100,1224.35,1227.06,1220.14,1223.38,1845514
2023-04-21 22:30:36.437100,1192.06,1192.06,1157.3,1160.31,1538434
2023-04-24 22:30:36.437100,1156.99,1156.99,1152.77,1155.13,4532713
2023-04-25 22:30:36.437100,1142.36,1142.36,1125.31,1138.92,3913711
2023-04-26 22:30:36.437100,1128.33,1128.33,1114.13,1122.09,1267909
2023-04-27 22:30:36.437100,1122.25,1145.22,1103.73,1112.93,9496652
2023-04-28 22:30:36.437100,1119.04,1145.78,1108.96,1121.52,935472
2023-05-01 22:30:36.437100,1120.0,1136.61,1116.26,1122.98,184363
2023-05-02 22:30:36.437100,1124.56,1173.42,1124.56,1142.0,720470
2023-05-03 22:30:36.437100,1105.09,1105.09,1099.58,1101.21,5118109
2023-05-04 22:30:36.437100,1084.23,1084.23,1040.0,1059.73,6560775
2023-05-05 22:30:36.437100,1051.07,1070.8,1006.28,1030.49,3324823
2023-05-08 22:30:36.437100,1021.95,1047.19,960.63,1014.49,515093
2023-05-09 22:30:36.437100,1013.21,1022.09,981.44,997.65,3221789
2023-05-10 22:30:36.437100,978.08,978.08,940.1,970.38,4602073
2023-05-11 22:30:36.437100,948.67,948.67,940.41,943.41,5205112
2023-05-12 22:30:36.437100,886.82,886.82,855.78,886.63,1087374
2023-05-15 22:30:36.437100,861.43,861.43,850.45,850.95,6540552
2023-05-16 22:30:36.437100,805.68,805.68,798.77,800.85,388529
2023-05-17 22:30:36.437100,775.08,775.08,739.48,754.24,4802408
2023-05-18 22:30:36.437100,736.75,736.75,728.27,732.08,1936711
2023-05-19 22:30:36.437100,731.27,736.06,708.46,723.7,2825366
2023-05-22 22:30:36.437100,682.59,682.59,655.62,677.94,258835
